id,krisha_id,krisha_uuid,categories,area,url,price,address,short_description,tags,published,parse_datetime,city,district,microdistrict,street,house_number,corpus_number,longitude,latitude
343,690747890,,2-комнатная квартира,66.65 м²,https://krisha.kz/a/show/690747890,от 37324000 〒,"Алматы, Алатауский р-н, Бауыржана Момышулы — Монке би","жил. комплекс Arena Park, 12 этажей, 2024 г.п., потолки 2.7м., санузел совмещенный, Преимущества:","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:13:15.000000,Алматы,Алатауский р-н,,Бауыржана Момышулы — Монке би,,,76.7990982703572,43.2726686728269
344,53893660,,4-комнатная квартира,163.3 м²,https://krisha.kz/a/show/53893660,от 144520500 〒,"Алматы, Бостандыкский р-н, Аль-Фараби 5г","жил. комплекс Orion 3, 33 этажа, 2024 г.п., потолки 2.95м., санузел 2 с/у и более, ORION III – это проект нового времени, в котором соединились важные составляющие современной городск…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:13:15.000000,Алматы,Бостандыкский р-н,,Аль-Фараби,5.0,г,76.9726854083708,43.2806297213495
345,694706340,,2-комнатная квартира,44.49 м²,https://krisha.kz/a/show/694706340,от 23134800 〒,"Алматы, Турксибский р-н, Тараз","6 этажей, 2025 г.п., потолки 2.7м., санузел совмещенный, Dream city - это бигвилль у ""Восточных ворот"" города Алматы, где природа и современный стиль жизни сочетаются в гармонии. Городок разделе…",,1 июля,2024-07-01 11:13:15.000000,Алматы,Турксибский р-н,,Тараз,,,76.7874796411458,43.2010891749328
346,692365935,,2-комнатная квартира,83.5 м²,https://krisha.kz/a/show/692365935,от 66800000 〒,"Алматы, Бостандыкский р-н, Абая 118","жил. комплекс Centrium, 9 этажей, 2024 г.п., потолки 3м., санузел раздельный, Centrium - представляет собой жилой квартал бизнес-клас…",Ипотека,1 июля,2024-07-01 11:13:16.000000,Алматы,Бостандыкский р-н,,Абая,118.0,,76.8797413831541,43.1661489932133
347,667124456,,4-комнатная квартира,137.65 м²,https://krisha.kz/a/show/667124456,от 198000000 〒,"Алматы, Медеуский р-н, мкр Коктобе, Сагадат Нурмагамбетова 138/2","жил. комплекс Koktobe city, 5 этажей, 2023 г.п., потолки 3м., санузел 2 с/у и более, Расположение:","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:13:16.000000,Алматы,Медеуский р-н,мкр Коктобе,Сагадат Нурмагамбетова,138.0,2,,
348,693016917,,1-комнатная квартира,42.7 м²,https://krisha.kz/a/show/693016917,от 22972600 〒,"Алматы, Ауэзовский р-н, Райымбека","13 этажей, 2025 г.п., потолки 3м., санузел совмещенный, Жилой комплекс River City в Алматы – это идеальный вариант для комфортной жизни в окружении всей необходимо…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:13:16.000000,Алматы,Ауэзовский р-н,,Райымбека,,,76.8912229673712,43.2576842848111
349,667684876,,2-комнатная квартира,97 м²,https://krisha.kz/a/show/667684876,от 63050000 〒,"Алматы, Бостандыкский р-н, мкр Ерменсай, Ушкемпирова 42","жил. комплекс Silver Hills, 5 этажей, 2022 г.п., потолки 3м., санузел 2 с/у и более, Silver Hills – уникальный жилой комплекс в престижн…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:13:16.000000,Алматы,Бостандыкский р-н,мкр Ерменсай,Ушкемпирова,42.0,,76.9306867482009,43.1975783942683
411,689022896,,1-комнатная квартира,62.7 м²,https://krisha.kz/a/show/689022896,от 65835000 〒,"Алматы, Медеуский р-н, Оспанова 83/36","жил. комплекс Vendome, 3 этажа, 2025 г.п., потолки 3.3м., санузел совмещенный, Преимущества:",0% Рассрочка,1 июля,2024-07-01 11:15:57.000000,Алматы,Медеуский р-н,,Оспанова,83.0,36,76.9703811454773,43.1951562017199
350,687659647,,2-комнатная квартира,62.62 м²,https://krisha.kz/a/show/687659647,от 59699400 〒,"Алматы, Алмалинский р-н, проспект Абая 165","жил. комплекс ONER, 17 этажей, 2022 г.п., потолки 2.7м., В 2020 году Казахстан празднует 175 лет со дня рождения великого мыслителя и поэта Абая Кунанбаева. Этот день внесён в международн…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:13:16.000000,Алматы,Алмалинский р-н,,проспект Абая,165.0,,,
351,667684924,,5-комнатная квартира,275 м²,https://krisha.kz/a/show/667684924,от 148500000 〒,"Алматы, Бостандыкский р-н, мкр Ерменсай, Ушкемпирова 42","жил. комплекс Silver Hills, 5 этажей, 2022 г.п., потолки 3м., санузел 2 с/у и более, Silver Hills – уникальный жилой комплекс в престижн…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:13:16.000000,Алматы,Бостандыкский р-н,мкр Ерменсай,Ушкемпирова,42.0,,76.9306867482009,43.1975783942683
352,674283779,,3-комнатная квартира,105.8 м²,https://krisha.kz/a/show/674283779,от 78292000 〒,"Алматы, Бостандыкский р-н, Розыбакиева 158","жил. комплекс Elif Garden, 12 этажей, 2025 г.п., потолки 3м., санузел 2 с/у и более, В продаже только первая очередь!ЖК Elif Garden э…",Ипотека,1 июля,2024-07-01 11:13:16.000000,Алматы,Бостандыкский р-н,,Розыбакиева,158.0,,76.8920181868796,43.2243138268081
353,689022898,,1-комнатная квартира,63 м²,https://krisha.kz/a/show/689022898,от 69300000 〒,"Алматы, Медеуский р-н, Оспанова 83/36","жил. комплекс Vendome, 3 этажа, 2025 г.п., потолки 3.3м., санузел совмещенный, Преимущества:",0% Рассрочка,1 июля,2024-07-01 11:13:16.000000,Алматы,Медеуский р-н,,Оспанова,83.0,36,76.9703811454773,43.1951562017199
354,669596736,,3-комнатная квартира,118.8 м²,https://krisha.kz/a/show/669596736,от 97100650 〒,"Алматы, Бостандыкский р-н, Гагарина 277/7","жил. комплекс Seven Hills, 14 этажей, 2021 г.п., потолки 3м., санузел 2 с/у и более, Преимущества:💥Бесшумны…",Ипотека,1 июля,2024-07-01 11:13:16.000000,Алматы,Бостандыкский р-н,,Гагарина,277.0,7,76.8966248548221,43.2268904817976
355,694723361,,4-комнатная квартира,138.79 м²,https://krisha.kz/a/show/694723361,от 109921680 〒,"Алматы, Бостандыкский р-н, Лебедева 1/1","жил. комплекс Verdi, 9 этажей, 2025 г.п., потолки 3м., санузел 2 с/у и более, Преимущества💥Worko…",,1 июля,2024-07-01 11:13:16.000000,Алматы,Бостандыкский р-н,,Лебедева,1.0,1,76.884576462934,43.2265975847744
356,694704259,,3-комнатная квартира,100.6 м²,https://krisha.kz/a/show/694704259,от 48791000 〒,"Алматы, Турксибский р-н, Тараз 8/1","6 этажей, 2025 г.п., потолки 3м., санузел 2 с/у и более, Dream city - это бигвилль у ""Восточных ворот"" города Алматы, где природа и современный стиль жизни сочетаются в гармонии. Городок разделе…",0% Рассрочка,1 июля,2024-07-01 11:13:16.000000,Алматы,Турксибский р-н,,Тараз,8.0,1,76.7874796411458,43.2010891749328
357,689196236,,1-комнатная квартира,45.06 м²,https://krisha.kz/a/show/689196236,от 33682350 〒,"Алматы, Бостандыкский р-н, Жандосова — Розыбакиева","жил. комплекс Tumar, 9 этажей, 2025 г.п., потолки 3м., санузел совмещенный, “TUMAR” - Уют, Комфорт, Безопасность! Современная концепция жизни в мегаполисе!…",,1 июля,2024-07-01 11:14:09.000000,Алматы,Бостандыкский р-н,,Жандосова — Розыбакиева,,,76.9063516573398,43.2347596563076
358,689365680,,3-комнатная квартира,81 м²,https://krisha.kz/a/show/689365680,от 49000000 〒,"Алматы, Алмалинский р-н, Ауэзова — Гоголя","жил. комплекс Rams EVO, 15 этажей, 2025 г.п., потолки 3м., санузел совмещенный, 🔥Продажа квартир уже активно идут в офисе Ra…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:14:09.000000,Алматы,Алмалинский р-н,,Ауэзова — Гоголя,,,76.8854571891621,43.3275249838754
359,690140520,,4-комнатная квартира,150 м²,https://krisha.kz/a/show/690140520,от 165000000 〒,"Алматы, Бостандыкский р-н, Мусабаева 15","жил. комплекс Посольский, 3 этажа, 2019 г.п., потолки 3.2м., санузел 2 с/у и более, Осталось последние 4 квартиры!Выбирая качественное жилье - вы покупаете спокойствие, комфорт…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:14:09.000000,Алматы,Бостандыкский р-н,,Мусабаева,15.0,,76.8678487414737,43.1957038901549
360,689022914,,4-комнатная квартира,233.1 м²,https://krisha.kz/a/show/689022914,от 256410000 〒,"Алматы, Медеуский р-н, Оспанова 83/36","жил. комплекс Vendome, 3 этажа, 2025 г.п., потолки 3.3м., санузел 2 с/у и более, Преимущества:",0% Рассрочка,1 июля,2024-07-01 11:14:09.000000,Алматы,Медеуский р-н,,Оспанова,83.0,36,76.9703811454773,43.1951562017199
361,674021103,,2-комнатная квартира,88.2 м²,https://krisha.kz/a/show/674021103,от 84672000 〒,"Алматы, Бостандыкский р-н, Аль-Фараби 144","жил. комплекс Горное Солнце, 4 этажа, 2017 г.п., потолки 2.8м., санузел 2 с/у и более, Современный ЖК Горное Солнце в Алматы – новый дом с квартирами класса «элит», расположенный в микрорайон…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:14:09.000000,Алматы,Бостандыкский р-н,,Аль-Фараби,144.0,,76.9726854083708,43.2806297213495
362,671035634,,2-комнатная квартира,60.67 м²,https://krisha.kz/a/show/671035634,от 25481400 〒,"Бесагаш, Кульджинский тракт 156/5","жил. комплекс Ashyq Tobe, 12 этажей, 2022 г.п., потолки 2.7м., санузел совмещенный, Ashyq Tobe - новый формат комфорт-класс. 4 дома, на крышах которых установлены террасы с зонами для отдыха…",Ипотека,1 июля,2024-07-01 11:14:09.000000,Алматы,,Бесагаш,Кульджинский тракт,156.0,5,77.0361718000641,43.3112980241836
363,667124457,,2-комнатная квартира,67.8 м²,https://krisha.kz/a/show/667124457,от 88900000 〒,"Алматы, Медеуский р-н, мкр Коктобе, Сагадат Нурмагамбетова 138/2","жил. комплекс Koktobe city, 5 этажей, 2023 г.п., потолки 3м., санузел 2 с/у и более, Расположение:","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:14:09.000000,Алматы,Медеуский р-н,мкр Коктобе,Сагадат Нурмагамбетова,138.0,2,,
364,694787129,,3-комнатная квартира,121.55 м²,https://krisha.kz/a/show/694787129,от 188402500 〒,"Алматы, Бостандыкский р-н, Радостовца 12","жил. комплекс Клубный дом 44, 12 этажей, 2024 г.п., потолки 3м., санузел 2 с/у и более, Клубный дом - это премиальный формат городской жизни. Совмещая жизнь в самом центре мегаполиса…",,1 июля,2024-07-01 11:14:09.000000,Алматы,Бостандыкский р-н,,Радостовца,12.0,,76.894203986591,43.2208732680654
365,671256624,,3-комнатная квартира,126.2 м²,https://krisha.kz/a/show/671256624,от 112318000 〒,"Алматы, Бостандыкский р-н, Розыбакиева — Ескараева","жил. комплекс Estet, 16 этажей, 2024 г.п., потолки 3м., санузел 2 с/у и более, ESTET – жилой комплекс с развитой внутренней и внешней инфраструктурой, собственным парком 1,4 га, комплексно…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:14:09.000000,Алматы,Бостандыкский р-н,,Розыбакиева — Ескараева,,,76.8920181868796,43.2243138268081
366,667124454,,3-комнатная квартира,104.98 м²,https://krisha.kz/a/show/667124454,от 138100000 〒,"Алматы, Медеуский р-н, мкр Коктобе, Сагадат Нурмагамбетова 138/2","жил. комплекс Koktobe city, 5 этажей, 2023 г.п., потолки 3м., санузел 2 с/у и более, Расположение:","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:14:09.000000,Алматы,Медеуский р-н,мкр Коктобе,Сагадат Нурмагамбетова,138.0,2,,
367,678891419,,3-комнатная квартира,105 м²,https://krisha.kz/a/show/678891419,от 87150000 〒,"Алматы, Бостандыкский р-н, Жарокова 370","жил. комплекс Aqtolqyn Grand, 12 этажей, 2024 г.п., потолки 3м., санузел 2 с/у и более, Преимущества:",Ипотека,1 июля,2024-07-01 11:14:09.000000,Алматы,Бостандыкский р-н,,Жарокова,370.0,,76.8983694424497,43.2496058502876
368,694315196,,3-комнатная квартира,97.93 м²,https://krisha.kz/a/show/694315196,от 112619500 〒,"Алматы, Медеуский р-н, Керей Жанибек Хандар 29/5","жил. комплекс Seneca, 3 этажа, 2024 г.п., потолки 3.3м., санузел 2 с/у и более, Особенный дом…",0% Рассрочка,1 июля,2024-07-01 11:14:09.000000,Алматы,Медеуский р-н,,Керей Жанибек Хандар,29.0,5,,
369,690748099,,3-комнатная квартира,92.72 м²,https://krisha.kz/a/show/690748099,от 39865300 〒,"Алматы, Алатауский р-н, Бауыржана Момышулы — Монке би","жил. комплекс Arena Park, 12 этажей, 2024 г.п., потолки 2.7м., санузел 2 с/у и более, Преимущества:","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:14:09.000000,Алматы,Алатауский р-н,,Бауыржана Момышулы — Монке би,,,76.7990982703572,43.2726686728269
370,682828219,,2-комнатная квартира,74 м²,https://krisha.kz/a/show/682828219,от 46250000 〒,"Алматы, Наурызбайский р-н, мкр Таусамалы, Жандосова 70а","жил. комплекс Kamenka Park, 3 этажа, 2023 г.п., потолки 3м., санузел совмещенный, Современное название не собьет алматинцев с толку: Таусамалы – это всё та же зеленая Верхняя Каменк…",0% Рассрочка,1 июля,2024-07-01 11:14:09.000000,Алматы,Наурызбайский р-н,мкр Таусамалы,Жандосова,70.0,а,76.9063516573398,43.2347596563076
371,684283322,,3-комнатная квартира,94.1 м²,https://krisha.kz/a/show/684283322,от 56930500 〒,"Алматы, Жетысуский р-н, Райымбека — Суюнбая","жил. комплекс Rams Saiahat, 16 этажей, 2025 г.п., потолки 3м., санузел совмещенный, Преимущества:","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:14:09.000000,Алматы,Жетысуский р-н,,Райымбека — Суюнбая,,,76.8912229673712,43.2576842848111
373,694723357,,3-комнатная квартира,115.17 м²,https://krisha.kz/a/show/694723357,от 112866600 〒,"Алматы, Бостандыкский р-н, Лебедева 1/1","жил. комплекс Verdi, 9 этажей, 2025 г.п., потолки 3м., санузел 2 с/у и более, Преимущества💥Worko…",,1 июля,2024-07-01 11:14:09.000000,Алматы,Бостандыкский р-н,,Лебедева,1.0,1,76.884576462934,43.2265975847744
374,671256622,,3-комнатная квартира,112.9 м²,https://krisha.kz/a/show/671256622,от 108384000 〒,"Алматы, Бостандыкский р-н, Розыбакиева — Ескараева","жил. комплекс Estet, 16 этажей, 2024 г.п., потолки 3м., санузел 2 с/у и более, ESTET – жилой комплекс с развитой внутренней и внешней инфраструктурой, собственным парком 1,4 га, комплексно…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:14:09.000000,Алматы,Бостандыкский р-н,,Розыбакиева — Ескараева,,,76.8920181868796,43.2243138268081
375,671035632,,1-комнатная квартира,50.71 м²,https://krisha.kz/a/show/671035632,от 21551750 〒,"Бесагаш, Кульджинский тракт 156/5","жил. комплекс Ashyq Tobe, 12 этажей, 2022 г.п., потолки 2.7м., санузел совмещенный, Ashyq Tobe - новый формат комфорт-класс. 4 дома, на крышах которых установлены террасы с зонами для отдыха…",Ипотека,1 июля,2024-07-01 11:14:09.000000,Алматы,,Бесагаш,Кульджинский тракт,156.0,5,77.0361718000641,43.3112980241836
377,694723348,,1-комнатная квартира,51.63 м²,https://krisha.kz/a/show/694723348,от 52146300 〒,"Алматы, Бостандыкский р-н, Лебедева 1/1","жил. комплекс Verdi, 9 этажей, 2025 г.п., потолки 3м., санузел 2 с/у и более, Преимущества💥Worko…",,1 июля,2024-07-01 11:15:03.000000,Алматы,Бостандыкский р-н,,Лебедева,1.0,1,76.884576462934,43.2265975847744
378,687285711,,2-комнатная квартира,73.9 м²,https://krisha.kz/a/show/687285711,от 81290000 〒,"Алматы, Бостандыкский р-н, Аль-Фараби 116/1","жил. комплекс Aspen, 3 этажа, 2024 г.п., потолки 3.3м., санузел 2 с/у и более, Жилой комплекс Aspen представляет собой элитную застройку из малоэтажных домо…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:15:03.000000,Алматы,Бостандыкский р-н,,Аль-Фараби,116.0,1,76.9726854083708,43.2806297213495
379,694723347,,1-комнатная квартира,48.98 м²,https://krisha.kz/a/show/694723347,от 51918800 〒,"Алматы, Бостандыкский р-н, Лебедева 1/1","жил. комплекс Verdi, 9 этажей, 2025 г.п., потолки 3м., санузел раздельный, Преимущества💥Worko…",,1 июля,2024-07-01 11:15:03.000000,Алматы,Бостандыкский р-н,,Лебедева,1.0,1,76.884576462934,43.2265975847744
380,674722800,,1-комнатная квартира,42.8 м²,https://krisha.kz/a/show/674722800,от 28247999 〒,"Алматы, Алмалинский р-н, Ауэзова","жил. комплекс Auezov City, 15 этажей, 2024 г.п., потолки 2.7м., санузел совмещенный, Первая квартира, как первая любовь – остается в нашей памяти навсегда. Поэтому к ее выбору мы подходим с особо…",,1 июля,2024-07-01 11:15:03.000000,Алматы,Алмалинский р-н,,Ауэзова,,,76.8854571891621,43.3275249838754
381,684283311,,2-комнатная квартира,62.3 м²,https://krisha.kz/a/show/684283311,от 39560500 〒,"Алматы, Жетысуский р-н, Райымбека — Суюнбая","жил. комплекс Rams Saiahat, 16 этажей, 2025 г.п., потолки 3м., санузел совмещенный, Преимущества:","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:15:03.000000,Алматы,Жетысуский р-н,,Райымбека — Суюнбая,,,76.8912229673712,43.2576842848111
382,693826790,,1-комнатная квартира,35.81 м²,https://krisha.kz/a/show/693826790,от 17367850 〒,"Алматы, Алатауский р-н, Бауыржана Момышулы 11/14а","6 этажей, 2025 г.п., потолки 2.7м., санузел совмещенный, Arena City. Sport — жилой комплекс в бигвилле Arena City. Здесь каждый житель ощущает комфорт и удобство, благодаря уникально…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:15:03.000000,Алматы,Алатауский р-н,,Бауыржана Момышулы,11.0,14а,,
384,694723359,,3-комнатная квартира,123.54 м²,https://krisha.kz/a/show/694723359,от 103279440 〒,"Алматы, Бостандыкский р-н, Лебедева 1/1","жил. комплекс Verdi, 9 этажей, 2025 г.п., потолки 3м., санузел 2 с/у и более, Преимущества💥Worko…",,1 июля,2024-07-01 11:15:03.000000,Алматы,Бостандыкский р-н,,Лебедева,1.0,1,76.884576462934,43.2265975847744
386,682385935,,1-комнатная квартира,42.64 м²,https://krisha.kz/a/show/682385935,от 22172800 〒,"Алматы, Алатауский р-н, Бауыржана Момышулы — Монке би","жил. комплекс Arena Park, 12 этажей, 2024 г.п., потолки 2.7м., санузел совмещенный, Преимущества:","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:15:03.000000,Алматы,Алатауский р-н,,Бауыржана Момышулы — Монке би,,,76.7990982703572,43.2726686728269
387,672058324,,4-комнатная квартира,151.3 м²,https://krisha.kz/a/show/672058324,от 161134500 〒,"Алматы, Бостандыкский р-н, Аль-Фараби — Сейфуллина","жил. комплекс AL’FARABI 27, 21 этаж, 2024 г.п., потолки 3м., санузел 2 с/у и более, Жилой комплекс AL’FARABI 27 – выражение городской динамики и амбиций, ярких событий и насыщенной жизни! Эт…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:15:03.000000,Алматы,Бостандыкский р-н,,Аль-Фараби — Сейфуллина,,,76.9726854083708,43.2806297213495
388,661569459,,2-комнатная квартира,81.6 м²,https://krisha.kz/a/show/661569459,от 85680000 〒,"Алматы, Бостандыкский р-н, Аль-Фараби 41","жил. комплекс METROPOLE, 19 этажей, 2024 г.п., потолки 3м., санузел совмещенный, Преимущества:","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:15:03.000000,Алматы,Бостандыкский р-н,,Аль-Фараби,41.0,,76.9726854083708,43.2806297213495
389,694315200,,3-комнатная квартира,135.21 м²,https://krisha.kz/a/show/694315200,от 182533500 〒,"Алматы, Медеуский р-н, Керей Жанибек Хандар 29/5","жил. комплекс Seneca, 3 этажа, 2024 г.п., потолки 3.3м., санузел 2 с/у и более, Особенный дом…",0% Рассрочка,1 июля,2024-07-01 11:15:03.000000,Алматы,Медеуский р-н,,Керей Жанибек Хандар,29.0,5,,
390,688394399,,3-комнатная квартира,109.63 м²,https://krisha.kz/a/show/688394399,от 120593000 〒,"Алматы, Минина","жил. комплекс Boulevard Residence, 12 этажей, 2024 г.п., потолки 3м., санузел 2 с/у и более, Преимущества:",,1 июля,2024-07-01 11:15:03.000000,Алматы,,,Минина,,,76.9247461543507,43.2352517317089
391,674722801,,2-комнатная квартира,47.9 м²,https://krisha.kz/a/show/674722801,от 31614000 〒,"Алматы, Алмалинский р-н, Ауезова","жил. комплекс Auezov City, 15 этажей, 2024 г.п., потолки 2.7м., санузел раздельный, Первая квартира, как первая любовь – остается в нашей памяти навсегда. Поэтому к ее выбору мы подходим с особо…",,1 июля,2024-07-01 11:15:03.000000,Алматы,Алмалинский р-н,,Ауезова,,,,
392,50847795,,2-комнатная квартира,62.8 м²,https://krisha.kz/a/show/50847795,от 69394000 〒,"Алматы, Бостандыкский р-н, Аль-Фараби 5г","жил. комплекс Orion 3, 33 этажа, 2024 г.п., потолки 2.95м., санузел совмещенный, ORION III – это проект нового времени, в котором соединились важные составляющие современной городск…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:15:03.000000,Алматы,Бостандыкский р-н,,Аль-Фараби,5.0,г,76.9726854083708,43.2806297213495
393,688394390,,3-комнатная квартира,73.04 м²,https://krisha.kz/a/show/688394390,от 80344000 〒,"Алматы, Минина","жил. комплекс Boulevard Residence, 12 этажей, 2024 г.п., потолки 3м., санузел 2 с/у и более, Преимущества:",,1 июля,2024-07-01 11:15:03.000000,Алматы,,,Минина,,,76.9247461543507,43.2352517317089
394,667684879,,2-комнатная квартира,111 м²,https://krisha.kz/a/show/667684879,от 72150000 〒,"Алматы, Бостандыкский р-н, мкр Ерменсай, Ушкемпирова 42","жил. комплекс Silver Hills, 5 этажей, 2022 г.п., потолки 3м., санузел 2 с/у и более, Silver Hills – уникальный жилой комплекс в престижн…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:15:03.000000,Алматы,Бостандыкский р-н,мкр Ерменсай,Ушкемпирова,42.0,,76.9306867482009,43.1975783942683
395,692365938,,3-комнатная квартира,98.19 м²,https://krisha.kz/a/show/692365938,от 82479600 〒,"Алматы, Бостандыкский р-н, Абая 118","жил. комплекс Centrium, 9 этажей, 2024 г.п., потолки 3м., санузел 2 с/у и более, Centrium - представляет собой жилой квар…",Ипотека,1 июля,2024-07-01 11:15:03.000000,Алматы,Бостандыкский р-н,,Абая,118.0,,76.8797413831541,43.1661489932133
398,689022906,,3-комнатная квартира,142 м²,https://krisha.kz/a/show/689022906,от 143420000 〒,"Алматы, Медеуский р-н, Оспанова 83/36","жил. комплекс Vendome, 3 этажа, 2025 г.п., потолки 3.3м., санузел 2 с/у и более, Преимущества:",0% Рассрочка,1 июля,2024-07-01 11:15:56.000000,Алматы,Медеуский р-н,,Оспанова,83.0,36,76.9703811454773,43.1951562017199
399,682385940,,3-комнатная квартира,66.86 м²,https://krisha.kz/a/show/682385940,от 34767200 〒,"Алматы, Алатауский р-н, Бауыржана Момышулы — Монке би","жил. комплекс Arena Park, 12 этажей, 2024 г.п., потолки 2.7м., санузел 2 с/у и более, Преимущества:","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:15:56.000000,Алматы,Алатауский р-н,,Бауыржана Момышулы — Монке би,,,76.7990982703572,43.2726686728269
400,688394401,,4-комнатная квартира,136.94 м²,https://krisha.kz/a/show/688394401,от 150634000 〒,"Алматы, Минина","жил. комплекс Boulevard Residence, 12 этажей, 2024 г.п., потолки 3м., санузел 2 с/у и более, Преимущества:",,1 июля,2024-07-01 11:15:56.000000,Алматы,,,Минина,,,76.9247461543507,43.2352517317089
401,675329257,,4-комнатная квартира,150.4 м²,https://krisha.kz/a/show/675329257,от 144384000 〒,"Алматы, Бостандыкский р-н, Аль-Фараби 41","жил. комплекс METROPOLE, 19 этажей, 2024 г.п., потолки 3м., санузел 2 с/у и более, Преимущества:","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:15:56.000000,Алматы,Бостандыкский р-н,,Аль-Фараби,41.0,,76.9726854083708,43.2806297213495
402,689777198,,2-комнатная квартира,86 м²,https://krisha.kz/a/show/689777198,от 94600000 〒,"Алматы, Бостандыкский р-н, Мусабаева 15","жил. комплекс Посольский, 3 этажа, 2019 г.п., потолки 3.2м., санузел раздельный, Осталось последние 4 квартиры!Выбирая качественное жилье - вы покупаете спокойствие, комфо…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:15:56.000000,Алматы,Бостандыкский р-н,,Мусабаева,15.0,,76.8678487414737,43.1957038901549
403,693016912,,1-комнатная квартира,41.23 м²,https://krisha.kz/a/show/693016912,от 21686980 〒,"Алматы, Ауэзовский р-н, Райымбека","13 этажей, 2025 г.п., потолки 3м., санузел совмещенный, Жилой комплекс River City в Алматы – это идеальный вариант для комфортной жизни в окружении всей необходимо…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:15:56.000000,Алматы,Ауэзовский р-н,,Райымбека,,,76.8912229673712,43.2576842848111
404,671107239,,2-комнатная квартира,72.7 м²,https://krisha.kz/a/show/671107239,от 76335000 〒,"Алматы, Бостандыкский р-н, Аль-Фараби 41","жил. комплекс METROPOLE, 19 этажей, 2024 г.п., потолки 3м., санузел совмещенный, Преимущества:","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:15:56.000000,Алматы,Бостандыкский р-н,,Аль-Фараби,41.0,,76.9726854083708,43.2806297213495
405,671476573,,6-комнатная квартира,340.6 м²,https://krisha.kz/a/show/671476573,от 161785000 〒,"Алматы, Бостандыкский р-н, мкр Мирас, мкр. Мирас, 128","жил. комплекс Тан Нуры, 6 этажей, 2013 г.п., потолки 3м., санузел 2 с/у и более, Преимущества: 💥Экологическ…",Ипотека,1 июля,2024-07-01 11:15:56.000000,Алматы,Бостандыкский р-н,мкр Мирас,,128.0,,,
406,671264534,,3-комнатная квартира,92.8 м²,https://krisha.kz/a/show/671264534,от 96976000 〒,"Алматы, Бостандыкский р-н, Аль-Фараби — Сейфуллина","жил. комплекс AL’FARABI 27, 21 этаж, 2024 г.п., потолки 3м., санузел 2 с/у и более, Жилой комплекс AL’FARABI 27 – выражение городской динамики и амбиций, ярких событий и насыщенной жизни! Эт…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:15:56.000000,Алматы,Бостандыкский р-н,,Аль-Фараби — Сейфуллина,,,76.9726854083708,43.2806297213495
407,671970212,,2-комнатная квартира,66.7 м²,https://krisha.kz/a/show/671970212,от 87400000 〒,"Алматы, Медеуский р-н, мкр Коктобе, Сагадат Нурмагамбетова 138/2","жил. комплекс Koktobe city, 5 этажей, 2023 г.п., потолки 3м., санузел 2 с/у и более, Расположение:","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:15:56.000000,Алматы,Медеуский р-н,мкр Коктобе,Сагадат Нурмагамбетова,138.0,2,,
408,674714358,,4-комнатная квартира,151.1 м²,https://krisha.kz/a/show/674714358,от 150344500 〒,"Алматы, Бостандыкский р-н, Розыбакиева — Ескараева","жил. комплекс Estet, 16 этажей, 2024 г.п., потолки 3м., санузел 2 с/у и более, Жилой комплекс ESTET обладает особым флером изысканности и красоты – вневременной притягательностью. Крас…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:15:56.000000,Алматы,Бостандыкский р-н,,Розыбакиева — Ескараева,,,76.8920181868796,43.2243138268081
